898.961914	84.339325
898.250977	112.452438
897.539063	108.917786
896.827148	119.435738
896.115234	133.461884
895.403320	119.390793
894.691406	143.944168
893.979492	154.447601
893.266602	129.851974
892.554688	112.283287
891.841797	143.835907
891.128906	136.793808
890.416016	122.740601
889.703125	140.248611
888.990234	140.222260
888.276367	150.710602
887.563477	126.152618
886.849609	133.136093
886.135742	168.140320
885.421875	154.099686
884.708008	164.575592
883.994141	133.036133
883.280273	133.011169
882.565430	153.984039
881.851563	171.450043
881.136719	157.424591
880.421875	188.874069
879.707031	157.365540
878.992188	143.350601
878.276367	195.759232
877.561523	185.237411
876.845703	195.685852
876.130859	195.649185
875.415039	181.640198
874.699219	216.530426
873.983398	206.014542
873.266602	188.520370
872.550781	198.956451
871.833984	216.368240
871.118164	205.860260
870.401367	216.287231
869.684570	219.734589
868.967773	251.078247
868.250000	244.058167
867.533203	257.956085
866.815430	243.966843
866.098633	257.859558
865.380859	264.779205
864.663086	278.662811
863.945313	264.680176
863.227539	271.594635
862.508789	285.469208
861.791016	281.935150
861.072266	288.842529
860.354492	313.144196
859.635742	313.085663
858.916992	319.983337
858.197266	330.355835
857.478516	305.956665
856.759766	340.660828
856.040039	333.646240
855.320313	350.958099
854.600586	382.160217
853.880859	368.194733
853.161133	409.800629
852.441406	406.251892
851.721680	430.477203
851.000977	437.338745
850.280273	454.608612
849.560547	433.705902
848.839844	492.597992
848.118164	509.847870
847.397461	554.832947
846.676758	540.861206
845.955078	565.025208
845.234375	606.509094
844.512695	589.070374
843.791016	609.747375
843.069336	713.548584
842.347656	713.415588
841.625000	765.220642
840.903320	778.925598
840.180664	827.237915
839.458984	851.307983
838.736328	878.829041
838.013672	889.043274
837.290039	916.546997
836.567383	944.040466
835.844727	985.353210
835.121094	971.342773
834.397461	1074.844604
833.673828	1095.377197
832.950195	1140.085693
832.226563	1208.956787
831.502930	1129.300781
830.779297	1187.789429
830.054688	1208.281860
829.330078	1246.024414
828.606445	1152.616943
827.881836	1245.560791
827.157227	1203.933105
826.431641	1196.811035
825.707031	1182.794922
824.981445	1182.574829
824.256836	1168.566528
823.531250	1158.009766
822.805664	1081.986450
822.080078	1099.011108
821.354492	1016.137939
820.627930	1002.173462
819.902344	998.543884
819.175781	901.965027
818.450195	936.217102
817.723633	856.892395
816.997070	860.173828
816.269531	818.733337
815.542969	784.187012
814.816406	756.531067
814.088867	725.447266
813.361328	708.124939
812.634766	663.314209
811.907227	673.499634
811.178711	632.147522
810.451172	590.810730
809.723633	590.700989
808.995117	563.121948
808.266602	521.820984
807.539063	504.562073
806.810547	494.173126
806.081055	494.081360
805.352539	466.545746
804.624023	473.318817
803.894531	418.363586
803.166016	435.428802
802.436523	438.775909
801.707031	435.267151
800.977539	404.346375
800.248047	397.419281
799.517578	363.091583
798.788086	373.298492
798.057617	335.563873
797.327148	369.736481
796.596680	328.593658
795.866211	345.643768
795.135742	321.628571
794.405273	311.306061
793.673828	318.088928
792.943359	321.449585
792.211914	297.456665
791.480469	311.075134
790.749023	293.928558
790.017578	256.285492
789.286133	259.654480
788.553711	283.517426
787.822266	252.727692
787.089844	249.266220
786.357422	242.392044
785.625000	238.933762
784.892578	245.714874
784.160156	252.493454
783.426758	225.155106
782.694336	245.578217
781.960938	218.251282
781.227539	207.982178
780.494141	211.352539
779.760742	245.396149
779.027344	224.904770
778.292969	218.049057
777.559570	238.446945
776.825195	214.562469
776.090820	207.712463
775.356445	204.269470
774.622070	214.443192
773.887695	197.387299
773.153320	214.363708
772.417969	183.706268
771.683594	183.672226
770.948242	173.436066
770.212891	176.804001
769.477539	190.369019
768.742188	173.339661
768.005859	186.900284
767.270508	173.275421
766.534180	156.258682
765.797852	193.589005
765.062500	156.200775
764.325195	156.171844
763.588867	166.326141
762.852539	162.901535
762.116211	179.837128
761.378906	162.841187
760.641602	176.378601
759.904297	159.389587
759.166992	179.703888
758.429688	166.110550
757.692383	166.079773
756.954102	142.327728
756.216797	155.853867
755.478516	138.887497
754.740234	152.409256
754.001953	148.994781
753.263672	128.653473
752.525391	159.094559
751.786133	155.680725
751.047852	148.884415
750.308594	159.006165
749.569336	145.446777
748.830078	148.801682
748.090820	162.299042
747.351563	162.268982
746.612305	145.339035
745.872070	155.450165
745.131836	131.770294
744.391602	124.989685
743.652344	141.853912
742.911133	151.958176
742.170898	135.048920
741.430664	135.023895
740.689453	131.623917
